point_id,from,to,volume,coverage,name,lat,lon
03375V625405,2026-05-05 00:00:00+02:00,2026-05-05 01:00:00+02:00,425,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-05 01:00:00+02:00,2026-05-05 02:00:00+02:00,249,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-05 02:00:00+02:00,2026-05-05 03:00:00+02:00,137,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-05 03:00:00+02:00,2026-05-05 04:00:00+02:00,116,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-05 04:00:00+02:00,2026-05-05 05:00:00+02:00,204,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-05 05:00:00+02:00,2026-05-05 06:00:00+02:00,571,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-05 06:00:00+02:00,2026-05-05 07:00:00+02:00,2616,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-05 07:00:00+02:00,2026-05-05 08:00:00+02:00,4053,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-05 08:00:00+02:00,2026-05-05 09:00:00+02:00,3799,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-05 09:00:00+02:00,2026-05-05 10:00:00+02:00,3209,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-05 10:00:00+02:00,2026-05-05 11:00:00+02:00,3139,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-05 11:00:00+02:00,2026-05-05 12:00:00+02:00,3236,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-05 12:00:00+02:00,2026-05-05 13:00:00+02:00,3258,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
